ts_code,price_date,latest_close_qfq,trading_days,ret_5d,ret_20d,ret_60d,ret_120d,ret_250d,ma20_gap,ma60_gap,drawdown_60d,drawdown_250d,above_ma20,above_ma60,volatility_20d,market_beta_60d,healthcare_beta_60d,market_beta_percentile,healthcare_beta_percentile,market_beta_bucket,healthcare_beta_bucket,name,healthcare_subindustry,classification_confidence,market,valuation_as_of_date,latest_turnover_rate,latest_pe_ttm,latest_pb,total_mv,market_cap_100m,price_stale_days,pe_valid,pb_valid,pe_percentile_sub,pb_percentile_sub,valuation_score,valuation_status,valuation_coverage,ret_5d_market_pct,ret_5d_sub_pct,ret_20d_market_pct,ret_20d_sub_pct,ret_60d_market_pct,ret_60d_sub_pct,ret_120d_market_pct,ret_120d_sub_pct,momentum_score,overheat_score,volatility_percentile,stale_risk,risk_score,data_completeness_score,research_score,temperature,group,signal_label,subindustry_rank,subindustry_count,market_rank
002550.SZ,2026-07-24,6.48,1833,-0.025563909774436122,0.08361204013377921,-0.07544866722123167,-0.18847450252425957,-0.30049751640131117,-0.039857756704696934,9.577900508150883e-05,-0.10249307479224368,-0.4589830016828397,False,True,0.6131878792340539,0.3659696145073868,1.226639444596955,0.5129032258064516,0.7580645161290323,中Beta,高Beta,千红制药,生物制品/创新药,medium,主板,2026-07-24,1.9116,25.6846,2.9055,829310.4,82.93104,0,True,True,0.4375,0.17857142857142858,66.60714285714285,PE+PB有效,1.0,0.5760517799352751,0.5,0.627831715210356,0.4642857142857143,0.6601941747572816,0.6785714285714286,0.5064935064935064,0.4642857142857143,60.3363890179035,60.43689320388349,0.5774193548387097,0.0,53.85421233949263,100.0,59.77548727410391,偏热,B,弱趋势/数据不足,13,28,108
300049.SZ,2026-07-24,42.23,1833,0.04997513674788667,0.14076934557454046,-0.2309280541906258,-0.4161750930875232,0.1398486277815021,-0.0023184610964335217,-0.07832247447116902,-0.2745175771466022,-0.517831188179829,False,False,0.8269531400387177,0.489779683846697,1.3159101772232709,0.632258064516129,0.8193548387096774,中Beta,高Beta,福瑞医科,医疗设备,high,创业板,2026-07-24,5.2118,70.8972,5.6254,1114834.4153,111.48344153,0,True,True,0.9,0.9090909090909091,9.636363636363637,PE+PB有效,1.0,0.9288025889967637,1.0,0.8058252427184466,0.9523809523809523,0.21359223300970873,0.42857142857142855,0.05844155844155844,0.09523809523809523,60.041408720795786,59.983818770226534,0.7548387096774194,0.0,57.08544733270696,100.0,44.87111904166233,中性,B,弱趋势/数据不足,6,22,109
002223.SZ,2026-07-24,26.600000000000005,1833,-0.024926686217008664,0.03987490226739676,-0.06697068994156086,-0.33394232986029115,-0.2073703559628789,-0.0025498725063745065,-0.008415855510338188,-0.09912279340281904,-0.40113493182592697,False,False,0.2739811704712633,0.3253336145581376,0.5317847724700013,0.4806451612903226,0.1,中Beta,低Beta,鱼跃医疗,互联网医疗/医疗IT,medium,主板,2026-07-24,1.0918,20.7458,1.9535,2666588.6311,266.65886310999997,0,True,True,0.4,0.8888888888888888,40.44444444444444,PE+PB有效,1.0,0.5857605177993528,0.5555555555555556,0.3948220064724919,0.6666666666666666,0.6925566343042071,1.0,0.14285714285714285,0.5555555555555556,59.98334600842976,62.33009708737863,0.02903225806451613,0.0,44.21171312245536,100.0,54.46936174780066,偏热,B,弱趋势/数据不足,2,9,110
002250.SZ,2026-07-24,14.939999999999998,1833,-0.042921204356182074,0.14630965150265074,-0.13106573435406854,-0.13651204599059563,0.4309927849730919,-0.010788584296787085,0.008342889231619521,-0.12631578947368438,-0.19563622118550728,False,True,0.7984556033819612,0.7215997222183638,1.2028112712629453,0.7903225806451613,0.7322580645161291,高Beta,高Beta,联化科技,CXO/CDMO,high,主板,2026-07-24,2.2517,32.4634,1.967,1344410.7102,134.44107102,0,True,True,0.32,0.36666666666666664,66.13333333333333,PE+PB有效,1.0,0.36245954692556637,0.36666666666666664,0.8284789644012945,0.7333333333333333,0.44983818770226536,0.3333333333333333,0.6428571428571429,0.5666666666666667,59.60004494652199,72.89644012944983,0.7322580645161291,0.0,65.67266938093746,100.0,57.4424598941059,偏热,B,弱趋势/数据不足,15,30,111
603590.SH,2026-07-24,31.57,1833,-0.07717041800643087,0.13467211484743435,-0.10792826744945971,-0.2498630648493929,-0.33916508093875086,-0.03459056583110187,-0.0377830501820724,-0.18617219299698295,-0.5089488216821796,False,False,0.6447081865091665,0.112885644253336,1.1614097265596637,0.22258064516129034,0.6935483870967742,低Beta,高Beta,康辰药业,生物制品/生物科技,medium,主板,2026-07-24,1.5976,29.7597,1.5584,501996.1485,50.19961485,0,True,True,0.35294117647058826,0.25,68.82352941176471,PE+PB有效,1.0,0.17475728155339806,0.25,0.7896440129449838,0.75,0.5501618122977346,0.45,0.32142857142857145,0.2,59.24162686439631,57.31391585760517,0.5967741935483871,0.0,52.05522497129136,100.0,59.94257472588526,中性,B,弱趋势/数据不足,8,20,112
002390.SZ,2026-07-24,2.8699999999999997,1828,-0.05592105263157909,0.1038461538461537,-0.07711125335281643,-0.12408463267318204,-0.19365242137430105,0.006664328305857392,-0.029817239689944652,-0.13188209885116542,-0.2950464272598622,True,False,0.38585865689522286,0.10071343746636822,0.7530445202612065,0.2032258064516129,0.267741935483871,低Beta,低Beta,信邦制药,中药,high,主板,2026-07-24,0.8483,43.6879,0.8158,557885.4953,55.78854953,0,True,True,0.7741935483870968,0.05405405405405406,51.38622493461204,PE+PB有效,1.0,0.2750809061488673,0.1891891891891892,0.7152103559870551,0.5675675675675675,0.6504854368932039,0.4594594594594595,0.6655844155844156,0.5135135135135135,59.14621453440131,69.64401294498383,0.15806451612903225,0.0,51.91209938406932,100.0,55.547470046683394,偏热,B,弱趋势/数据不足,23,37,113
600420.SH,2026-07-24,8.47,1833,-0.04401805869074482,0.08868894601542432,-0.09731149960368624,-0.18100447315036428,-0.1950211455900579,-0.027163613392293007,-0.039334328350785985,-0.10199349390034762,-0.24630211633600407,False,False,0.4577504705816762,-0.09696262305367935,0.74057570879862,0.054838709677419356,0.25483870967741934,低Beta,低Beta,国药现代,化学制药/创新药,medium,主板,2026-07-24,0.7068,15.8084,0.8162,1135973.2769,113.59732769,0,True,True,0.375,0.03125,76.25,PE+PB有效,1.0,0.3592233009708738,0.4375,0.6440129449838188,0.65625,0.5825242718446602,0.59375,0.525974025974026,0.46875,58.90126580264988,59.06148867313915,0.3225806451612903,0.0,47.79465497442321,100.0,62.234061235426445,中性,B,估值便宜待确认,12,32,114
600587.SH,2026-07-24,12.34,1833,-0.05729564553093969,0.07281854404547006,-0.08427556210982678,-0.24714488137160018,-0.1788869240638581,-0.007746436783913402,-0.034068188221311746,-0.10469819345845677,-0.30336658000787076,False,False,0.3883489314991684,-0.07433594704594462,0.6845020674068871,0.06774193548387097,0.1967741935483871,低Beta,低Beta,新华医疗,医疗设备,high,主板,2026-07-24,0.9889,15.2795,0.9533,748599.313,74.8599313,0,True,True,0.05,0.045454545454545456,95.18181818181817,PE+PB有效,1.0,0.2686084142394822,0.2857142857142857,0.5760517799352751,0.6666666666666666,0.6343042071197411,0.7619047619047619,0.33116883116883117,0.5714285714285714,58.88802448099339,63.04207119741101,0.16451612903225807,0.0,47.41977241883286,100.0,67.01530337122564,偏热,B,估值便宜待确认,7,22,115
300171.SZ,2026-07-24,11.76,1833,0.006849315068493178,0.09192200557103059,-0.16322516737138382,-0.3175582777121083,-0.10920328860658624,0.0028995394849054,-0.010131095857066175,-0.1413804291736821,-0.3494305559508285,True,False,0.46687349995556443,0.4268012457865226,0.9943876728229983,0.5806451612903226,0.5225806451612903,中Beta,中Beta,东富龙,医疗设备,high,创业板,2026-07-24,2.4322,43.3489,1.132,900613.8456,90.06138456,0,True,True,0.65,0.13636363636363635,55.54545454545454,PE+PB有效,1.0,0.8252427184466019,0.7619047619047619,0.656957928802589,0.7142857142857143,0.3656957928802589,0.5714285714285714,0.17857142857142858,0.3333333333333333,58.335628830534084,69.06148867313915,0.33548387096774196,0.0,55.05271949055224,100.0,55.62983301110125,偏热,B,弱趋势/数据不足,8,22,116
000908.SZ,2026-07-24,6.1,1824,-0.0936106983655276,0.1730769230769229,-0.14084507042253525,0.16342294882321995,0.4490763882903843,-0.06706431138640379,-0.09896602658788778,-0.22094508301404847,-0.25245098039215697,False,False,0.8768187757440459,0.16952004778438595,1.0839927923630441,0.3064516129032258,0.632258064516129,低Beta,中Beta,石药景峰,化学制药/创新药,medium,主板,2026-07-24,2.1024,,5.1423,1073324.768,107.3324768,0,False,True,,0.78125,18.59375,仅PB有效,0.4,0.12297734627831715,0.125,0.8737864077669902,0.90625,0.42394822006472493,0.375,0.922077922077922,0.9375,58.30315548462027,47.993527508090615,0.8,0.0,49.59546925566343,73.00000000000001,47.19101040242265,中性,B,弱趋势/数据不足,13,32,117
002030.SZ,2026-07-24,5.2,1833,0.005802707930367523,0.06557377049180335,-0.0987868284228769,-0.17591125198098245,-0.1925465838509317,0.007459071975201237,-0.10210659606308259,-0.28767123287671226,-0.3255512321660181,True,False,0.37308376827962547,0.6380146177647932,0.9962239895420333,0.7290322580645161,0.532258064516129,高Beta,中Beta,达安基因,IVD/体外诊断,high,主板,2026-07-24,1.7183,,1.0367,729791.92,72.979192,0,False,True,,0.13333333333333333,73.66666666666667,仅PB有效,0.4,0.8187702265372169,0.8666666666666667,0.5339805825242718,0.7333333333333333,0.5792880258899676,0.6,0.5454545454545454,0.6666666666666666,58.116948703956254,51.89320388349514,0.12903225806451613,0.0,38.905887879736916,73.00000000000001,62.45095270707988,中性,B,估值便宜待确认,4,15,118
000597.SZ,2026-07-24,4.5,1821,-0.04458598726114649,0.0714285714285714,-0.08782230225634391,-0.14600999779721513,-0.16786714593403218,-0.01585565882996165,-0.022642617648396146,-0.10398293075967635,-0.2986491969582675,False,False,0.3920195900334215,0.14743123998515087,0.8594197684464518,0.2838709677419355,0.3741935483870968,低Beta,中Beta,东北制药,化学制药/仿制药,medium,主板,2026-07-24,0.8621,25.6457,1.1558,642117.7193,64.21177193,0,True,True,0.42857142857142855,0.18181818181818182,67.01298701298701,PE+PB有效,1.0,0.343042071197411,0.6363636363636364,0.56957928802589,0.5454545454545454,0.6213592233009708,0.7272727272727273,0.6201298701298701,0.5454545454545454,57.92075437257158,61.92556634304207,0.1774193548387097,0.0,46.89628353690364,100.0,59.47125684625415,偏热,B,弱趋势/数据不足,4,11,119
600557.SH,2026-07-24,12.37,1833,-0.03735408560311293,0.13799448022079108,-0.12887323943661966,-0.16135593220338984,-0.23594811612106248,-0.02027562173293207,-0.015545415959253073,-0.1132616487455197,-0.3761976802824004,False,False,0.5917442741396054,-0.05076579729235653,0.9976129430555143,0.07741935483870968,0.535483870967742,低Beta,中Beta,康缘药业,中药,high,主板,2026-07-24,1.3104,23.3607,1.4299,700338.4356,70.03384356,0,True,True,0.5806451612903226,0.2702702702702703,54.350479511769834,PE+PB有效,1.0,0.42718446601941745,0.35135135135135137,0.7993527508090615,0.7297297297297297,0.45307443365695793,0.1891891891891892,0.5876623376623377,0.43243243243243246,57.8126979150578,67.79935275080906,0.5516129032258065,0.0,58.49180499008247,100.0,54.501467878464766,偏热,B,弱趋势/数据不足,24,37,120
600056.SH,2026-07-24,9.2,1833,-0.02748414376321373,0.07226107226107215,-0.09603376179855383,-0.1258254928127257,-0.1284132333650979,-0.006372178420995689,-0.03175683293268328,-0.1291056973425092,-0.22822980912909496,False,False,0.33589348425105997,0.09949182058572327,0.6861942692562369,0.2,0.2032258064516129,低Beta,低Beta,中国医药,医药流通,high,主板,2026-07-24,0.9346,28.5014,1.1451,1376209.416,137.6209416,0,True,True,0.8333333333333334,0.6428571428571429,24.28571428571428,PE+PB有效,1.0,0.5533980582524272,0.7142857142857143,0.5728155339805825,0.6428571428571429,0.5857605177993528,0.5,0.6590909090909091,0.5714285714285714,57.56953133665711,62.362459546925564,0.07096774193548387,0.0,45.073076521557574,100.0,48.852185895189194,偏热,B,弱趋势/数据不足,5,14,121
000028.SZ,2026-07-24,20.160000000000004,1833,-0.0298363811357073,0.05549738219895306,-0.07174832325318858,-0.09569132285181647,-0.10068750338854693,-0.011885798309030582,-0.022176731140816752,-0.08110569902684583,-0.15597856799502863,False,False,0.34365520464960975,-0.0002657459894513552,0.5980091029764153,0.11935483870967742,0.14193548387096774,低Beta,低Beta,国药一致,医药流通,high,主板,2026-07-24,0.4729,11.2676,0.6531,1234238.544,123.4238544,0,True,True,0.5,0.07142857142857142,67.14285714285715,PE+PB有效,1.0,0.5242718446601942,0.6428571428571429,0.49514563106796117,0.5714285714285714,0.6699029126213593,0.5714285714285714,0.7337662337662337,0.6428571428571429,57.2960905894445,62.65372168284791,0.09032258064516129,0.0,45.66405679089676,100.0,59.31376012074648,偏热,B,弱趋势/数据不足,6,14,122
600079.SH,2026-07-24,17.19,1822,-0.014899713467048548,0.05009163103237624,-0.07530930607853681,-0.05962800875273544,-0.18399754504669474,-0.00930755266115324,-0.02073601458357055,-0.10515356585111924,-0.2535822839774208,False,False,0.2634166920624706,-0.008685230263951587,0.49156687862535753,0.1,0.08064516129032258,低Beta,低Beta,ST人福,化学制药/创新药,medium,主板,2026-07-24,0.678,14.7429,1.445,2805796.494,280.5796494,0,True,True,0.25,0.21875,76.25,PE+PB有效,1.0,0.7119741100323624,0.8125,0.459546925566343,0.40625,0.6634304207119741,0.71875,0.7824675324675324,0.75,56.80136989335393,61.019417475728154,0.02258064516129032,0.0,43.165205136235514,100.0,61.668541165577025,偏热,B,估值便宜待确认,14,32,123
300676.SZ,2026-07-24,36.5,1833,0.015581524763494725,0.05308713214079641,-0.11450752062105773,-0.30170269753204515,-0.26143261837312837,0.007647075062805486,-0.01673790452929136,-0.1870824053452116,-0.38396624472573837,True,False,0.451522878426683,0.6842487006994303,0.9638568458862395,0.7709677419354839,0.5032258064516129,高Beta,中Beta,华大基因,医疗服务,high,创业板,2026-07-24,1.0869,,1.8118,1526857.415,152.6857415,0,False,True,,0.16666666666666666,70.83333333333334,仅PB有效,0.4,0.8511326860841424,0.8333333333333334,0.47572815533980584,0.5,0.517799352750809,0.9166666666666666,0.21103896103896103,0.4166666666666667,56.65145162140246,62.18446601941747,0.3,0.0,49.52912621359223,73.00000000000001,59.26983537413597,偏热,B,估值便宜待确认,4,12,124
688197.SH,2026-07-24,34.6,1052,-0.05412793876435207,0.10897435897435903,-0.11145351823317917,-0.10059786846893681,-0.1660641118341769,-0.09181584335135695,-0.07325979527791038,-0.20986526604247535,-0.38148015731140505,False,False,1.029312319740789,0.539445386687951,1.7675282557690337,0.6645161290322581,0.9580645161290322,中Beta,高Beta,首药控股,化学制药/创新药,medium,科创板,2026-07-24,5.2087,,7.7369,514569.124,51.4569124,0,False,True,,0.875,10.625,仅PB有效,0.4,0.29449838187702265,0.3125,0.7249190938511327,0.6875,0.5339805825242718,0.5,0.7142857142857143,0.65625,56.36211000159286,42.92880258899676,0.9193548387096774,0.0,48.43725858649128,73.00000000000001,44.20792721298202,中性,B,弱趋势/数据不足,15,32,125
002102.SZ,2026-07-24,2.32,1831,-0.033333333333333326,0.12077294685990347,-0.19723183391003474,-0.3446327683615821,-0.4096692111959289,-0.015489072777424284,-0.01276595744680864,-0.1684587813620072,-0.49455337690631807,False,False,0.484580564441364,-0.06554148257627941,0.5499550518643614,0.07419354838709677,0.10967741935483871,低Beta,低Beta,ST能特,原料药,high,主板,2026-07-24,0.5101,119.447,1.8527,574345.4176,57.43454176,0,True,True,0.6875,0.4444444444444444,40.97222222222222,PE+PB有效,1.0,0.4854368932038835,0.8333333333333334,0.7637540453074434,0.8888888888888888,0.2621359223300971,0.3333333333333333,0.12337662337662338,0.16666666666666666,56.11956008322393,66.01941747572816,0.3580645161290323,0.0,53.37488255559036,100.0,50.90855922215136,偏热,B,弱趋势/数据不足,3,18,126
002332.SZ,2026-07-24,8.2,1833,-0.044289044289044344,0.02244389027431426,-0.05201483297932341,-0.10265506626034226,-0.11697099997010141,-0.020720128978324315,-0.02413946937548861,-0.06923950056753703,-0.26719268650368533,False,False,0.2576461398868615,-0.08466189047324654,0.45187847594185865,0.06451612903225806,0.06774193548387097,低Beta,低Beta,仙琚制药,原料药,high,主板,2026-07-24,1.1802,20.3019,1.3344,811148.018,81.11480180000001,0,True,True,0.25,0.1111111111111111,80.55555555555556,PE+PB有效,1.0,0.35275080906148865,0.5555555555555556,0.3300970873786408,0.5555555555555556,0.7378640776699029,0.9444444444444444,0.7045454545454546,0.7222222222222222,55.68412405552643,54.95145631067962,0.012903225806451613,0.0,38.72408393360476,100.0,62.740750732164024,中性,B,估值便宜待确认,4,18,127
300558.SZ,2026-07-24,58.32,1833,0.007079951649110683,0.007601935038009655,0.18232594770893984,0.22696073600332078,0.0063906398183095625,-0.09328358208955212,0.04558621415097375,-0.20000000000000007,-0.219668028642946,False,True,0.8777752751325647,1.2621904549517025,1.2983144922534033,0.967741935483871,0.8032258064516129,高Beta,高Beta,贝达药业,生物制品/生物科技,medium,创业板,2026-07-24,2.7979,55.6201,3.6111,2453720.1048,245.37201047999997,0,True,True,0.7058823529411765,0.65,31.647058823529406,PE+PB有效,1.0,0.8284789644012945,0.85,0.2750809061488673,0.2,0.9546925566343042,0.9,0.9285714285714286,0.9,55.66782793153971,39.336569579288025,0.8032258064516129,0.0,43.600114834533876,100.0,49.7724442396261,中性,B,弱趋势/数据不足,9,20,128
688016.SH,2026-07-24,89.0,1700,-0.007582515611061602,0.03392193308550184,-0.06994538089073876,-0.06423299045481912,-0.04112437347201636,-0.0236517618149108,-0.064783510220764,-0.1552506443293853,-0.25074271751745036,False,False,0.3877057713416783,0.4827854226211568,0.7054492386447518,0.6225806451612903,0.21935483870967742,中Beta,低Beta,心脉医疗,医疗耗材,high,科创板,2026-07-24,0.9749,18.6402,2.6008,1097032.69,109.70326899999999,0,True,True,0.13043478260869565,0.4,76.17391304347827,PE+PB有效,1.0,0.7572815533980582,0.76,0.3818770226537217,0.6,0.6763754045307443,0.64,0.775974025974026,0.75,55.427701641582935,47.33009708737864,0.16129032258064516,0.0,36.35687441277795,100.0,61.84656808390263,中性,B,估值便宜待确认,8,25,129
688253.SH,2026-07-24,54.75,967,0.09478104379124175,-0.05603448275862066,0.19906701848959618,0.5603135176950897,0.8155721807281575,-0.03164187551955289,-0.04074298938018983,-0.16314545819266513,-0.16314545819266513,False,False,0.7947382589218549,0.8740754407033047,0.940122670889683,0.8612903225806452,0.4806451612903226,高Beta,中Beta,英诺特,IVD/体外诊断,high,科创板,2026-07-24,1.0233,83.5036,3.5784,749989.0425,74.99890425,0,True,True,0.7,0.8,26.0,PE+PB有效,1.0,0.9805825242718447,1.0,0.14563106796116504,0.2,0.9579288025889967,1.0,0.9837662337662337,1.0,55.41469159116199,39.77346278317152,0.7258064516129032,0.0,42.357552980478125,100.0,48.39518200762548,中性,C,弱趋势/数据不足,5,15,130
301301.SZ,2026-07-24,8.37,865,-0.014134275618374659,0.05949367088607582,-0.1342617858192353,-0.2373443126643936,-0.29943552405109175,-0.011981349229770344,-0.05668816208776095,-0.17699115044247793,-0.33080408267566985,False,False,0.40650803905337063,0.14894148882523486,0.9048367479016453,0.2870967741935484,0.4258064516129032,低Beta,中Beta,川宁生物,原料药,high,创业板,2026-07-24,1.9897,31.587,2.2803,1868429.241,186.8429241,0,True,True,0.4375,0.6111111111111112,49.30555555555555,PE+PB有效,1.0,0.7216828478964401,0.9444444444444444,0.5080906148867314,0.7777777777777778,0.4401294498381877,0.5555555555555556,0.3474025974025974,0.3888888888888889,54.99788751925851,54.44983818770227,0.22258064516129034,0.0,42.566499634617394,100.0,53.94014645525138,中性,B,弱趋势/数据不足,5,18,131
